Date,Open,High,Low,Close,Volume,Log_Return,Simple_Return,MA_10,MA_30,MA_50,Volatility_10,Volatility_30,Momentum_5,Momentum_10,Price_to_MA10,Price_to_MA30,Volume_MA_10,Volume_Ratio,HL_Range,MA_Cross
2014-03-14 00:00:00-04:00,18.63999938964844,18.92849922180176,18.57749938964844,18.687000274658203,88044000,0.00598457520968956,0.0060025185564875905,18.47755012512207,17.97766679128011,18.720040092468263,0.00884793971448043,0.02577925808956522,0.0839996337890625,0.582000732421875,1.011335385271198,1.039456370596553,64714200.0,1.3605051132518056,0.018783101995739675,1
2014-03-17 00:00:00-04:00,18.785999298095703,18.9424991607666,18.74399948120117,18.75200080871582,46060000,0.0034723468835711887,0.003478382463865337,18.553850173950195,18.004916826883953,18.697110099792482,0.008184462882364152,0.014184691129443299,0.22550010681152344,0.76300048828125,1.0106797582662292,1.0414933314613464,63723600.0,0.7228091319385597,0.010585519998120508,1
2014-03-18 00:00:00-04:00,18.86599922180176,18.950000762939453,18.75,18.938499450683597,49670000,0.009896401629179328,0.009945532952467362,18.628200149536134,18.059283447265624,18.67944007873535,0.008050640984637758,0.01240467709998512,0.49749946594238637,0.7434997558593786,1.0166575030682816,1.0486849883045108,63281800.0,0.7849018201125758,0.010560539046943023,1
2014-03-19 00:00:00-04:00,18.938499450683597,18.950000762939453,18.47100067138672,18.661500930786133,52934000,-0.014734230232825442,-0.01462621263203967,18.63250026702881,18.10141684214274,18.65904010772705,0.006919157382176332,0.012810252259210732,0.12950134277344105,0.043001174926761365,1.001556455834789,1.0309414502482168,60878600.0,0.8695009412174393,0.025667822396992807,1
2014-03-20 00:00:00-04:00,18.53199958801269,18.649999618530277,18.31100082397461,18.44849967956543,51170000,-0.011479578918567044,-0.011413939961780417,18.616550254821778,18.138950157165528,18.629980087280273,0.007856042709907064,0.013003789333450767,-0.1270008087158203,-0.15950012207031605,0.9909730549991225,1.0170654596720208,60142400.0,0.8508140679454096,0.01837541265922894,1
2014-03-21 00:00:00-04:00,18.549999237060547,18.642000198364254,17.920000076293945,18.0310001373291,108282000,-0.022890542588789337,-0.022630541750708,18.559350204467773,18.14900016784668,18.588680076599122,0.010484053477045108,0.013145368181455636,-0.6560001373291016,-0.5720005035400391,0.9715318660773219,0.9934982627458107,66411000.0,1.6304829019288973,0.04004215609624289,1
2014-03-24 00:00:00-04:00,18.004499435424805,18.075000762939453,17.43000030517578,17.592500686645508,97470000,-0.02461979252136099,-0.024319197345896493,18.465950202941894,18.133616828918456,18.539520072937012,0.012509251014906693,0.013487563063210722,-1.1595001220703125,-0.9340000152587891,0.9526994545800718,0.9701595027964853,71946400.0,1.3547585424705058,0.03666337544913627,1
2014-03-25 00:00:00-04:00,17.701499938964844,17.94849967956543,17.441999435424805,17.73550033569336,88914000,0.008095585705809535,0.008128443567798405,18.39540023803711,18.123350143432617,18.49657009124756,0.013198920646748134,0.013586487087193705,-1.202999114990238,-0.7054996490478516,0.9641269070634712,0.9785994418984504,76345600.0,1.164625073350658,0.028558554004888954,1
2014-03-26 00:00:00-04:00,17.85650062561035,17.8799991607666,17.170000076293945,17.170499801635742,82414000,-0.03237551610307354,-0.03185703946116103,18.259250259399415,18.092716789245607,18.449000091552733,0.015498197424287513,0.0147556456105278,-1.4910011291503906,-1.3614997863769496,0.9403726635926242,0.9490282748383021,80153800.0,1.0281982887898016,0.04134993696601764,1
2014-03-27 00:00:00-04:00,17.157499313354492,17.200000762939453,16.54400062561035,16.923500061035156,115328000,-0.014489591307021148,-0.014385122358351876,18.094050216674805,18.0747501373291,18.38993007659912,0.015205806518181316,0.013566625136335142,-1.5249996185302734,-1.6520004272460938,0.9353074551235128,0.9363061692390252,78028600.0,1.4780221611050308,0.038762675271853675,1
2014-03-28 00:00:00-04:00,17.002500534057617,17.350000381469727,16.804000854492188,16.914499282836914,79736000,-0.0005319923509101769,-0.0005318508680698386,17.916800117492677,18.04323342641195,18.33235004425049,0.014605095040924037,0.012818859412951222,-1.1165008544921875,-1.772500991821289,0.9440580445122458,0.9374428010268505,77197800.0,1.0328791753132862,0.032279969855895346,0
2014-03-31 00:00:00-04:00,17.1200008392334,17.31450080871582,16.702999114990234,16.818500518798828,85950000,-0.005691697967125984,-0.005675530941403384,17.723450088500975,18.008266766866047,18.272920036315917,0.013940617686104915,0.01283070712586483,-0.7740001678466797,-1.9335002899169922,0.9489405524780257,0.9339322177159045,81186800.0,1.0586696359506718,0.03635887117535132,0
2014-04-01 00:00:00-04:00,16.904499053955078,17.221500396728516,16.899999618530273,17.149499893188477,72002000,0.019489510572911855,0.019680670938510447,17.544550132751464,17.990500068664552,18.216300048828124,0.015742910683679997,0.013308668554620795,-0.5860004425048828,-1.7889995574951207,0.9774830225583543,0.9532530962304427,83420000.0,0.8631263485974586,0.018746947736122465,0
2014-04-02 00:00:00-04:00,17.29949951171875,17.415000915527344,17.018999099731445,17.097999572753906,89510000,-0.003007539823771052,-0.0030030217064828113,17.38819999694824,17.981466738382974,18.151210021972656,0.015781396237742024,0.012930220494614581,-0.07250022888183594,-1.5635013580322266,0.9833104965295276,0.9508679031314374,87077600.0,1.0279337051090063,0.023160710357423175,0
2014-04-03 00:00:00-04:00,17.090999603271484,17.125,16.42300033569336,16.680999755859375,127986000,-0.0246911400798998,-0.024388807305799176,17.211450004577635,17.954500071207683,18.080290031433105,0.016568658375873287,0.013574145166662865,-0.24250030517578125,-1.7674999237060547,0.9691803858142586,0.9290706892256763,94759200.0,1.3506445812121672,0.04208378841682171,0
