Date,Open,High,Low,Close,Volume,Log_Return,Simple_Return,MA_10,MA_30,MA_50,Volatility_10,Volatility_30,Momentum_5,Momentum_10,Price_to_MA10,Price_to_MA30,Volume_MA_10,Volume_Ratio,HL_Range,MA_Cross
2014-03-14 00:00:00-04:00,41.40029059921509,41.70475647313634,41.045077647616,41.17556381225586,18635800,-0.010856254191356685,-0.010797537736166318,42.00632286071777,41.47809918721517,41.58935073852539,0.012717915980846154,0.0113994290797917,-1.8847999572753906,-0.014499664306640625,0.9802229999703498,0.9927061417739084,18221790.0,1.022720599897156,0.0160211242893532,1
2014-03-17 00:00:00-04:00,41.47278184584164,41.82799479882812,41.35679445074847,41.741004943847656,13581400,0.013639008594970348,0.013732444179027636,42.105638122558595,41.53174324035645,41.58021636962891,0.012768216333293685,0.011413157975033925,-1.1743698120117188,0.9931526184082031,0.991340039126124,1.0050385966772488,17664830.0,0.7688384207490251,0.011288668030718008,1
2014-03-18 00:00:00-04:00,41.91499149530689,42.16146509577978,41.77000653643612,42.08897399902344,12554800,0.008301828488427261,0.008336384225628768,42.163632202148435,41.622358576456705,41.57151741027832,0.011701664894577806,0.010800239955157415,-0.09423828125,0.5799407958984375,0.9982293223039453,1.0112106915255559,17204610.0,0.7297346467022502,0.009300738938248863,1
2014-03-19 00:00:00-04:00,42.0382230587458,42.7196486631734,41.96572920804649,42.26294708251953,21450700,0.004124940557290366,0.004133459834400499,42.17378196716309,41.70330810546875,41.56136848449707,0.010671029501761001,0.010658240238902553,0.27547454833984375,0.10149765014648438,1.0021142309557598,1.0134195343840695,17573530.0,1.220625565836801,0.01783878094575052,1
2014-03-20 00:00:00-04:00,42.30645570724722,43.8505406096148,42.13972395014401,43.57506942749024,33736500,0.030574438008989208,0.031046636251105708,42.261499404907234,41.821712493896484,41.58732086181641,0.013980163290324128,0.011865013463945454,1.9500579833984446,0.8771743774414134,1.0310819549963834,1.0419245609287195,19005120.0,1.775126913168662,0.03926136393925014,1
2014-03-21 00:00:00-04:00,44.19124217575245,44.3652246635313,43.49531775535268,43.61855316162109,35144100,0.0009974063800659626,0.0009979039552239222,42.31731834411621,41.91087799072265,41.606169052124024,0.013797366521882196,0.011255434490221301,2.4429893493652273,0.5581893920898366,1.0307494630667162,1.0407453924319228,20659310.0,1.7011265139058371,0.01994350672190637,1
2014-03-24 00:00:00-04:00,43.763534944746254,44.35797068988534,43.74903617469925,44.27098083496094,25810500,0.014846811174453786,0.014957572547681597,42.45287895202637,42.01840807596842,41.639660415649416,0.014307069577148232,0.011493417791087271,2.5299758911132812,1.3556060791015625,1.0428263507167348,1.0536091884994765,21545840.0,1.197934264804714,0.013754710279768977,1
2014-03-25 00:00:00-04:00,44.29996932321757,44.56818960088751,43.90126290714452,44.16948318481445,24053500,-0.002295277299399388,-0.002292645164670315,42.65150604248047,42.11965510050456,41.675036392211915,0.012633277243327166,0.011526960586161126,2.0805091857910156,1.9862709045410156,1.0355902354496485,1.048666782275844,22009190.0,1.0928843814788276,0.015099264144713319,1
2014-03-26 00:00:00-04:00,44.39422425974462,44.51021166851106,43.41557790575465,43.422828674316406,22745200,-0.01704881581296494,-0.016904307151928588,42.79504165649414,42.17934023539225,41.70693298339844,0.014158412066673159,0.011901752637829747,1.159881591796875,1.4353561401367188,1.0146696204401755,1.0294809836281118,22490500.0,1.0113247815744426,0.025208716156344266,1
2014-03-27 00:00:00-04:00,43.45180803175676,43.894010734918645,42.78488135937665,43.43730926513672,24632600,0.00033342316275293695,0.0003334787544340134,42.97627143859863,42.23733380635579,41.73853950500488,0.013582879600239555,0.011903300538069202,-0.13776016235352273,1.8122978210449219,1.0107277297705266,1.0284103031759158,23234510.0,1.0601729926733983,0.025534025801920397,1
