Date,Open,High,Low,Close,Volume
2014-01-02 00:00:00-05:00,0.37527837067861025,0.3766927462819946,0.37056382280189154,0.37386399507522583,260092000
2014-01-03 00:00:00-05:00,0.374571149639216,0.37527833737815564,0.36820651619059813,0.36938515305519104,259332000
2014-01-06 00:00:00-05:00,0.3731567730510713,0.3771641608594995,0.36962086246781306,0.3743354380130768,409492000
2014-01-07 00:00:00-05:00,0.3781071898885293,0.3818788403889191,0.37551420475782427,0.38046446442604065,333288000
2014-01-08 00:00:00-05:00,0.3818787762821332,0.38753625108298584,0.3804644005566889,0.3856504261493683,308192000
2014-01-09 00:00:00-05:00,0.37975712264658346,0.3804643103416184,0.37009231781749824,0.37127095460891724,292172000
2014-01-10 00:00:00-05:00,0.3724496856821413,0.3750426704190999,0.36749939866470016,0.37079957127571106,218492000
2014-01-13 00:00:00-05:00,0.3707994704742198,0.3731567440129549,0.36137037631927943,0.3620775640010834,243332000
2014-01-14 00:00:00-05:00,0.3639633400276667,0.3740996205157994,0.36231322628936274,0.3733924329280853,241828000
2014-01-15 00:00:00-05:00,0.37504267699864624,0.3788143269924763,0.3733925906641926,0.3773999512195587,175044000
2014-01-16 00:00:00-05:00,0.3773999661107077,0.37928579118203215,0.37574987971114626,0.3785786032676697,220652000
2014-01-17 00:00:00-05:00,0.3785784749125263,0.3830573114510104,0.3745711155577161,0.3769283890724182,340400000
2014-01-21 00:00:00-05:00,0.37739994037575586,0.3807001410507641,0.3743355064573601,0.378342866897583,246076000
2014-01-22 00:00:00-05:00,0.3790500610558878,0.3795215102741651,0.37339258613378534,0.37787142395973206,337940000
2014-01-23 00:00:00-05:00,0.37669274437222156,0.3807001044269314,0.37362828264770637,0.37645700573921204,185028000
2014-01-24 00:00:00-05:00,0.37339254482192413,0.37480692042119557,0.3667921721935272,0.3667921721935272,246696000
2014-01-27 00:00:00-05:00,0.36679214183369535,0.3719781384335696,0.36231330487400254,0.3644348680973053,233812000
2014-01-28 00:00:00-05:00,0.36372775482949954,0.3682065927062349,0.3623133790577041,0.36797085404396057,167996000
2014-01-29 00:00:00-05:00,0.3665564032196886,0.36867796644299133,0.36419912948329847,0.3644348680973053,162944000
2014-01-30 00:00:00-05:00,0.3665563581586891,0.37127093315282317,0.3653777214353846,0.3705637454986572,202896000
2014-01-31 00:00:00-05:00,0.36537787460193166,0.3722139873233485,0.36514216401901045,0.3700924515724182,335348000
2014-02-03 00:00:00-05:00,0.37268540882126794,0.3731568580529105,0.3637277610163567,0.3651421368122101,431728000
2014-02-04 00:00:00-05:00,0.36490634123984966,0.36797080291902096,0.3630205165064426,0.3672636151313782,280692000
2014-02-05 00:00:00-05:00,0.36467070249326766,0.3658493396710356,0.3611347628590369,0.3639635145664215,214676000
2014-02-06 00:00:00-05:00,0.36443484585817415,0.36962084214158014,0.3639633967598496,0.36867794394493103,168380000
2014-02-07 00:00:00-05:00,0.36962092357450305,0.37457121044982666,0.3663207510582367,0.3740997612476349,157248000
2014-02-10 00:00:00-05:00,0.37362814894399704,0.3802285191961668,0.3733924103953471,0.3752782344818115,324372000
2014-02-11 00:00:00-05:00,0.37739994065303617,0.3840003139069775,0.3755141438098454,0.3830574154853821,235384000
2014-02-12 00:00:00-05:00,0.38423597285448025,0.39955827978378233,0.38423597285448025,0.3967295289039612,744528000
2014-02-13 00:00:00-05:00,0.40663006592937345,0.4115803514438544,0.39955824553778135,0.4092230498790741,902836000
2014-02-14 00:00:00-05:00,0.4054514495260578,0.4231310013914594,0.40521571092748543,0.4221881031990051,817536000
2014-02-18 00:00:00-05:00,0.422423873864176,0.42383822126022197,0.4184164859897462,0.42195239663124084,428988000
2014-02-19 00:00:00-05:00,0.42195247536148484,0.4313816002657291,0.42006665038063595,0.42760995030403137,450340000
2014-02-20 00:00:00-05:00,0.42855286761893535,0.44363944002926564,0.42784570780828074,0.44269654154777527,398088000
2014-02-21 00:00:00-05:00,0.44198924470297285,0.447646718500346,0.436567509518335,0.4393962323665619,451052000
2014-02-24 00:00:00-05:00,0.43845334576476125,0.4490610778030909,0.43444598594824296,0.44576090574264526,403112000
2014-02-25 00:00:00-05:00,0.44516884827411957,0.4470631876424757,0.43901225238391195,0.4437480866909027,242184000
2014-02-26 00:00:00-05:00,0.4428010942546932,0.44943127037268904,0.4416171352417586,0.44303789734840393,360884000
2014-02-27 00:00:00-05:00,0.4430377792594617,0.4475368110183008,0.43688118274208,0.43806514143943787,388848000
2014-02-28 00:00:00-05:00,0.43569721683693136,0.439959473722469,0.4288302395691758,0.43522363901138306,321692000
2014-03-03 00:00:00-05:00,0.4255150868599155,0.4330924153327942,0.42172640850957804,0.4330924153327942,375948000
2014-03-04 00:00:00-05:00,0.43522363539848863,0.44043304789187837,0.4345132545521625,0.437591552734375,260344000
2014-03-05 00:00:00-05:00,0.43711794592746367,0.4416170057945319,0.43522363464427827,0.44138020277023315,241472000
2014-03-06 00:00:00-05:00,0.4420905880513371,0.4444585054068801,0.43451325815915987,0.43522363901138306,290144000
2014-03-07 00:00:00-05:00,0.4371179677563527,0.43782834863692294,0.43143497716739576,0.4347500503063202,268452000
2014-03-10 00:00:00-04:00,0.4333293152120544,0.43522365481081715,0.42646233769501474,0.42835667729377747,300888000
2014-03-11 00:00:00-04:00,0.43048768452427394,0.43640750488201413,0.4290669513497645,0.4326188266277313,297220000
2014-03-12 00:00:00-04:00,0.43048771254631124,0.4364075332893944,0.4288301762875906,0.4338028132915497,239428000
2014-03-13 00:00:00-04:00,0.434750031366029,0.4364075960910805,0.4179378069121177,0.4200689494609833,385172000
